review_id,date,language,rating,sentiment,topic,topic_key,text,source
R004553,2024-06-15,fr,2,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",TripAdvisor
R004554,2025-11-06,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004555,2025-08-30,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R004556,2024-01-25,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",Google Maps
R004557,2024-02-18,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004558,2025-05-31,it,4,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R004559,2025-07-16,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",Google Maps
R004560,2025-07-07,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004561,2024-07-21,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R004562,2025-06-07,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
R004563,2025-11-06,fr,5,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",Google Maps
R004564,2025-05-21,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004565,2024-11-27,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004566,2024-03-25,fr,2,negative,Prix / Tarification,prix,"Trop cher pour la restauration sur place, comptez 25€ un sandwich.",TripAdvisor
R004567,2025-10-01,fr,5,positive,Personnel / Accueil,personnel,"Personnel très accueillant et professionnel, toujours souriant.",TripAdvisor
R004568,2024-05-26,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",Google Maps
R004569,2025-05-27,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R004570,2025-09-16,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",Google Maps
R004571,2024-10-29,fr,4,positive,Personnel / Accueil,personnel,"Le staff est multilingue et très serviable, parfait pour les touristes.",TripAdvisor
R004572,2025-01-29,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",Google Maps
R004573,2024-02-28,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004574,2024-04-03,es,2,negative,File d'attente,file_attente,"Cola interminable de más de 2 horas, una pesadilla.",Google Maps
R004575,2024-06-26,es,5,positive,Expérience globale,experience,"Experiencia mágica, el monumento es aún más impresionante en persona.",Google Maps
R004576,2024-04-02,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R004577,2025-11-06,en,2,negative,File d'attente,file_attente,"The queue was insane, plan a whole day for this visit.",TripAdvisor
R004578,2024-10-16,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Booking
R004579,2025-11-02,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004580,2025-08-31,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R004581,2025-05-29,it,4,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",Google Maps
R004582,2025-04-17,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004583,2024-04-28,en,5,positive,Vue / Panorama,vue,"Stunning panorama, especially at sunset. A must-visit in Paris.",Google Maps
R004584,2024-07-27,fr,2,negative,Sécurité,securite,"Trop de vendeurs à la sauvette autour, sentiment d'insécurité.",Google Maps
R004585,2024-06-15,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R004586,2024-11-05,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R004587,2025-08-27,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R004588,2025-07-29,fr,1,negative,Prix / Tarification,prix,"Le prix du billet est prohibitif, surtout pour une famille avec enfants.",Google Maps
R004589,2025-10-03,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004590,2025-05-10,fr,5,positive,Expérience globale,experience,"Moment magique en famille, les enfants ont adoré.",TripAdvisor
R004591,2025-05-05,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004592,2024-07-29,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004593,2024-09-26,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Google Maps
R004594,2025-06-15,en,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",TripAdvisor
R004595,2024-06-06,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004596,2024-08-01,de,5,positive,Vue / Panorama,vue,"Die Aussicht vom Gipfel ist atemberaubend, ganz Paris liegt einem zu Füßen.",TripAdvisor
R004597,2024-03-19,fr,5,positive,Personnel / Accueil,personnel,"Accueil chaleureux et équipe efficace, merci pour cette belle visite.",TripAdvisor
R004598,2025-03-26,it,2,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Booking
R004599,2024-03-02,it,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004600,2025-09-03,de,5,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Google Maps
R004601,2024-09-10,it,5,positive,Vue / Panorama,vue,"Vista mozzafiato dalla cima, si vede tutta Parigi.",TripAdvisor
R004602,2025-06-19,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",Google Maps
R004603,2025-07-26,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",TripAdvisor
R004604,2025-02-19,fr,5,positive,Vue / Panorama,vue,"La vue depuis le sommet est tout simplement à couper le souffle, Paris s'étend à perte de vue.",TripAdvisor
R004605,2025-10-28,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004606,2024-05-25,en,5,positive,Vue / Panorama,vue,"Amazing 360 view, we could see the Sacre-Coeur and even further.",Google Maps
R004607,2025-07-17,de,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Booking
R004608,2024-04-27,es,5,positive,Vue / Panorama,vue,"La vista desde la cima es impresionante, se ve todo París.",Google Maps
R004609,2024-06-18,it,2,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",Google Maps
R004610,2025-05-15,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R004611,2024-09-03,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004612,2025-06-15,fr,2,negative,Propreté,proprete,"Beaucoup de déchets autour du monument, dommage pour l'image.",TripAdvisor
R004613,2024-09-29,en,2,negative,Sécurité,securite,Felt unsafe with all the street vendors harassing tourists.,TripAdvisor
R004614,2024-04-18,fr,2,negative,Prix / Tarification,prix,"Tarifs vraiment excessifs pour ce que c'est, beaucoup trop cher.",TripAdvisor
R004615,2024-05-04,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004616,2024-10-02,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",TripAdvisor
R004617,2024-08-07,fr,5,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",Google Maps
R004618,2025-01-30,de,4,positive,Expérience globale,experience,"Magische Erfahrung, das Monument ist live noch beeindruckender.",Booking
R004619,2025-06-12,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004620,2025-10-07,en,1,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",TripAdvisor
R004621,2025-05-27,it,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Booking
R004622,2024-09-30,en,2,negative,Prix / Tarification,prix,Tickets are way too expensive for a family of four.,Google Maps
R004623,2024-11-18,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,TripAdvisor
R004624,2024-01-30,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004625,2025-10-20,it,3,neutral,Général,generique,"Iconic monument, the experience is okay overall.",Booking
R004626,2025-08-24,fr,1,negative,Prix / Tarification,prix,"Trop cher pour la restauration sur place, comptez 25€ un sandwich.",TripAdvisor
R004627,2024-07-31,fr,5,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",TripAdvisor
R004628,2024-11-28,en,5,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004629,2025-09-11,en,4,positive,Expérience globale,experience,"Truly magical experience, the monument is even more impressive in person.",Google Maps
R004630,2025-07-10,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004631,2025-06-24,fr,1,negative,Ascenseurs,ascenseur,"Ascenseur en panne le jour de notre visite, déception totale.",Google Maps
R004632,2024-02-04,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",TripAdvisor
R004633,2024-05-07,en,2,negative,Ascenseurs,ascenseur,"Only one lift working, massive wait to go back down.",TripAdvisor
R004634,2025-09-19,fr,3,neutral,Général,generique,Monument iconique mais l'expérience reste classique.,Google Maps
R004635,2025-05-02,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004636,2024-06-21,en,5,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",Google Maps
R004637,2024-11-09,it,4,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004638,2025-11-21,en,4,positive,Personnel / Accueil,personnel,"Staff was very friendly and helpful, spoke perfect English.",TripAdvisor
R004639,2025-06-10,en,5,positive,Vue / Panorama,vue,"The view from the top is absolutely breathtaking, you can see all of Paris.",Google Maps
R004640,2024-01-14,en,1,negative,File d'attente,file_attente,"Waited over 2 hours in line even with online tickets, awful.",TripAdvisor
R004641,2024-03-17,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",Google Maps
R004642,2024-10-15,fr,3,neutral,Général,generique,Ça vaut le coup de le voir une fois dans sa vie.,TripAdvisor
R004643,2024-06-02,de,5,positive,Vue / Panorama,vue,"Wunderschöner Panoramablick, vor allem bei Sonnenuntergang.",Google Maps
R004644,2025-05-09,de,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",TripAdvisor
R004645,2025-08-10,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Booking
R004646,2025-01-22,fr,5,positive,Vue / Panorama,vue,"Spectacle incroyable de nuit avec les illuminations, je recommande absolument.",TripAdvisor
R004647,2025-07-27,en,1,negative,File d'attente,file_attente,"Waited over 2 hours in line even with online tickets, awful.",TripAdvisor
R004648,2025-11-22,es,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004649,2024-05-03,es,5,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",TripAdvisor
R004650,2025-10-27,en,4,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",TripAdvisor
R004651,2025-08-13,fr,4,positive,Expérience globale,experience,"Une expérience magique, le monument est encore plus impressionnant en vrai.",TripAdvisor
R004652,2025-11-17,es,4,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",Google Maps
R004653,2025-11-16,en,1,negative,Ascenseurs,ascenseur,"Elevator broke down during our visit, total disappointment.",TripAdvisor
R004654,2025-04-25,fr,1,negative,Propreté,proprete,"Beaucoup de déchets autour du monument, dommage pour l'image.",Google Maps
R004655,2024-04-07,de,1,negative,Prix / Tarification,prix,"Viel zu teuer, besonders Essen und Getränke.",TripAdvisor
R004656,2025-02-19,es,2,negative,File d'attente,file_attente,"Cola interminable de más de 2 horas, una pesadilla.",TripAdvisor
R004657,2024-01-20,it,5,positive,Vue / Panorama,vue,"Panorama spettacolare al tramonto, momento indimenticabile.",TripAdvisor
R004658,2025-08-07,en,3,neutral,Général,generique,"Decent visit, nothing extraordinary but worth doing once.",Google Maps
R004659,2025-11-15,en,5,positive,Personnel / Accueil,personnel,"Great team, super welcoming and professional throughout.",Google Maps
R004660,2025-04-28,it,1,negative,File d'attente,file_attente,"Coda interminabile di oltre 2 ore, un incubo.",TripAdvisor
R004661,2024-09-08,es,4,positive,Vue / Panorama,vue,"Panorama espectacular al atardecer, momento inolvidable.",TripAdvisor
R004662,2025-08-16,es,5,positive,Expérience globale,experience,"Visita perfecta en familia, los niños lo adoraron.",TripAdvisor
R004663,2025-06-11,fr,2,negative,File d'attente,file_attente,"Queue énorme à chaque étage, prévoir une journée entière.",TripAdvisor
R004664,2024-11-07,en,5,positive,Expérience globale,experience,"Perfect family day, kids loved every minute of it.",Google Maps
